"","Year","Sector","region","SAUP","Gear","FGroup","NomActive","Phase"
"5652",1988,"Industrial","Prydz.Bay",268,"Dredges","pelagic30-90cm",9.045411,"experiment"
"5653",1984,"Industrial","Prydz.Bay",268,"Dredges","pelagic<30cm",0.3828604,"experiment"
"5654",1985,"Industrial","Prydz.Bay",268,"Dredges","pelagic<30cm",0.9351043,"experiment"
"5655",1986,"Industrial","Prydz.Bay",268,"Dredges","pelagic<30cm",0.5441143,"experiment"
"5656",1987,"Industrial","Prydz.Bay",268,"Dredges","pelagic<30cm",0.02631137,"experiment"
"5657",1988,"Industrial","Prydz.Bay",268,"Dredges","pelagic<30cm",0.05641136,"experiment"
"5658",1985,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal30-90cm",0.003857538,"experiment"
"5659",1986,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal30-90cm",0.004571381,"experiment"
"5660",1978,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal>=90cm",0.0005222946,"experiment"
"5661",1980,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal>=90cm",0.001612989,"experiment"
"5662",1981,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal>=90cm",0.001796664,"experiment"
"5663",1982,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal>=90cm",0.0004696395,"experiment"
"5664",1983,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal>=90cm",0.001217975,"experiment"
"5665",1984,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal>=90cm",0.0157122,"experiment"
"5666",1985,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal>=90cm",0.007980292,"experiment"
"5667",1986,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal>=90cm",0.01234278,"experiment"
"5668",1987,"Industrial","Prydz.Bay",268,"Gillnets","bathydemersal>=90cm",0.0001168289,"experiment"
"5669",1971,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",134.0618,"experiment"
"5670",1972,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",328.7652,"experiment"
"5671",1973,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",29.68942,"experiment"
"5672",1974,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",68.37147,"experiment"
"5673",1975,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",37.47417,"experiment"
"5674",1976,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",62.3649,"experiment"
"5675",1977,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",52.60168,"experiment"
"5676",1978,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",83.4666,"experiment"
"5677",1980,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",54.02166,"experiment"
"5678",1981,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",64.25908,"experiment"
"5679",1982,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",46.51931,"experiment"
"5680",1983,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",15.56668,"experiment"
"5681",1984,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",50.38004,"experiment"
"5682",1985,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",88.18323,"experiment"
"5683",1986,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",114.2025,"experiment"
"5684",1987,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",53.65135,"experiment"
"5685",1988,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic30-90cm",86.65451,"experiment"
"5686",1971,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",23.90757,"experiment"
"5687",1972,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",9.74337,"experiment"
"5688",1973,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",3.349829,"experiment"
"5689",1974,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",16.71824,"experiment"
"5690",1975,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",23.43577,"experiment"
"5691",1976,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",2.507856,"experiment"
"5692",1977,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",0.2764842,"experiment"
"5693",1978,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",4.816305,"experiment"
"5694",1980,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",6.799516,"experiment"
"5695",1981,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",1.648507,"experiment"
"5696",1982,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",0.5568271,"experiment"
"5697",1983,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",0.4279367,"experiment"
"5698",1984,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",0.1403287,"experiment"
"5699",1985,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",0.02869389,"experiment"
"5700",1986,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",0.02661361,"experiment"
"5701",1987,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",0.115827,"experiment"
"5702",1988,"Industrial","Prydz.Bay",268,"Gillnets","benthopelagic>=90cm",0.0008159391,"experiment"
"5703",1985,"Industrial","Prydz.Bay",268,"Gillnets","demersal30-90cm",0.01268651,"experiment"
"5704",1986,"Industrial","Prydz.Bay",268,"Gillnets","demersal30-90cm",0.009472263,"experiment"
"5705",1970,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",0.000312199,"experiment"
"5706",1971,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",11.02887,"experiment"
"5707",1972,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",74.25628,"experiment"
"5708",1973,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",32.98972,"experiment"
"5709",1974,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",50.94014,"experiment"
"5710",1975,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",2.334262,"experiment"
"5711",1976,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",2.9177,"experiment"
"5712",1977,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",78.61768,"experiment"
"5713",1978,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",43.61182,"experiment"
"5714",1979,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",4.057015,"experiment"
"5715",1980,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",4.538357,"experiment"
"5716",1981,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",4.449951,"experiment"
"5717",1982,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",28.22105,"experiment"
"5718",1983,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",16.13592,"experiment"
"5719",1984,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",2.689991,"experiment"
"5720",1985,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",11.18153,"experiment"
"5721",1986,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",3.109115,"experiment"
"5722",1987,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",17.24957,"experiment"
"5723",1988,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",0.3643836,"experiment"
"5724",2009,"Industrial","Prydz.Bay",268,"Gillnets","demersal<30cm",21.24719,"experiment"
"5725",1978,"Industrial","Prydz.Bay",268,"Gillnets","krill",37.228,"experiment"
"5726",1979,"Industrial","Prydz.Bay",268,"Gillnets","krill",83.93305,"experiment"
"5727",1980,"Industrial","Prydz.Bay",268,"Gillnets","krill",78.15156,"experiment"
"5728",1981,"Industrial","Prydz.Bay",268,"Gillnets","krill",105.3916,"experiment"
"5729",1982,"Industrial","Prydz.Bay",268,"Gillnets","krill",91.33452,"experiment"
"5730",1983,"Industrial","Prydz.Bay",268,"Gillnets","krill",33.79374,"experiment"
"5731",1984,"Industrial","Prydz.Bay",268,"Gillnets","krill",8.99991,"experiment"
"5732",1985,"Industrial","Prydz.Bay",268,"Gillnets","krill",35.38887,"experiment"
"5733",1986,"Industrial","Prydz.Bay",268,"Gillnets","krill",37.00055,"experiment"
"5734",1987,"Industrial","Prydz.Bay",268,"Gillnets","krill",215.8472,"experiment"
"5735",1988,"Industrial","Prydz.Bay",268,"Gillnets","krill",18.21313,"experiment"
"5736",1971,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",0.004286931,"experiment"
"5737",1978,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",581.8947,"experiment"
"5738",1980,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",43.90497,"experiment"
"5739",1981,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",23.49037,"experiment"
"5740",1982,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",135.9543,"experiment"
"5741",1983,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",60.34039,"experiment"
"5742",1984,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",96.16462,"experiment"
"5743",1985,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",115.8069,"experiment"
"5744",1986,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",7.719273,"experiment"
"5745",1987,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",0.7719093,"experiment"
"5746",1988,"Industrial","Prydz.Bay",268,"Gillnets","pelagic30-90cm",74.02876,"experiment"
"5747",1978,"Industrial","Prydz.Bay",268,"Gillnets","pelagic<30cm",4.883626,"experiment"
"5748",1979,"Industrial","Prydz.Bay",268,"Gillnets","pelagic<30cm",0.5151974,"experiment"
"5749",1980,"Industrial","Prydz.Bay",268,"Gillnets","pelagic<30cm",0.3754884,"experiment"
"5750",1982,"Industrial","Prydz.Bay",268,"Gillnets","pelagic<30cm",0.325615,"experiment"
"5751",1983,"Industrial","Prydz.Bay",268,"Gillnets","pelagic<30cm",1.755748,"experiment"
"5752",1984,"Industrial","Prydz.Bay",268,"Gillnets","pelagic<30cm",3.791782,"experiment"
"5753",1985,"Industrial","Prydz.Bay",268,"Gillnets","pelagic<30cm",9.021058,"experiment"
"5754",1986,"Industrial","Prydz.Bay",268,"Gillnets","pelagic<30cm",4.950932,"experiment"
"5755",1987,"Industrial","Prydz.Bay",268,"Gillnets","pelagic<30cm",0.214207,"experiment"
"5756",1988,"Industrial","Prydz.Bay",268,"Gillnets","pelagic<30cm",0.4616775,"experiment"
"5757",1985,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal30-90cm",0.0004998021,"experiment"
"5758",1986,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal30-90cm",0.0006277869,"experiment"
"5759",1978,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal>=90cm",8.25331e-05,"experiment"
"5760",1980,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal>=90cm",0.0002471759,"experiment"
"5761",1981,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal>=90cm",0.0003094499,"experiment"
"5762",1982,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal>=90cm",7.901952e-05,"experiment"
"5763",1983,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal>=90cm",0.0001869624,"experiment"
"5764",1984,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal>=90cm",0.002079756,"experiment"
"5765",1985,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal>=90cm",0.001033967,"experiment"
"5766",1986,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal>=90cm",0.001695031,"experiment"
"5767",1987,"Industrial","Prydz.Bay",268,"Lines_Longlines","bathydemersal>=90cm",1.804272e-05,"experiment"
"5768",1971,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",29.81245,"experiment"
"5769",1972,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",73.24228,"experiment"
"5770",1973,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",6.050369,"experiment"
"5771",1974,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",13.59381,"experiment"
"5772",1975,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",6.477948,"experiment"
"5773",1976,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",10.43258,"experiment"
"5774",1977,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",7.917309,"experiment"
"5775",1978,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",13.18941,"experiment"
"5776",1980,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",8.278329,"experiment"
"5777",1981,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",11.06772,"experiment"
"5778",1982,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",7.82714,"experiment"
"5779",1983,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",2.389527,"experiment"
"5780",1984,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",6.668588,"experiment"
"5781",1985,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",11.42546,"experiment"
"5782",1986,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",15.68341,"experiment"
"5783",1987,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",8.285766,"experiment"
"5784",1988,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic30-90cm",5.636339,"experiment"
"5785",1971,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",5.316528,"experiment"
"5786",1972,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",2.170627,"experiment"
"5787",1973,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.6826574,"experiment"
"5788",1974,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",3.323968,"experiment"
"5789",1975,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",4.051209,"experiment"
"5790",1976,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.4195214,"experiment"
"5791",1977,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.04161485,"experiment"
"5792",1978,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.7610735,"experiment"
"5793",1980,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",1.041964,"experiment"
"5794",1981,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.283932,"experiment"
"5795",1982,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.09368934,"experiment"
"5796",1983,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.06568944,"experiment"
"5797",1984,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.0185747,"experiment"
"5798",1985,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.003717724,"experiment"
"5799",1986,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.003654841,"experiment"
"5800",1987,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",0.01788799,"experiment"
"5801",1988,"Industrial","Prydz.Bay",268,"Lines_Longlines","benthopelagic>=90cm",5.307178e-05,"experiment"
"5802",1985,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal30-90cm",0.001643728,"experiment"
"5803",1986,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal30-90cm",0.001300824,"experiment"
"5804",1970,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",7.370349e-05,"experiment"
"5805",1971,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",2.452583,"experiment"
"5806",1972,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",16.54281,"experiment"
"5807",1973,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",6.722934,"experiment"
"5808",1974,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",10.12806,"experiment"
"5809",1975,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",0.4035108,"experiment"
"5810",1976,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",0.4880813,"experiment"
"5811",1977,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",11.83309,"experiment"
"5812",1978,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",6.891548,"experiment"
"5813",1979,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",0.7809755,"experiment"
"5814",1980,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",0.6954621,"experiment"
"5815",1981,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",0.7664411,"experiment"
"5816",1982,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",4.748353,"experiment"
"5817",1983,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",2.476907,"experiment"
"5818",1984,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",0.3560625,"experiment"
"5819",1985,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",1.448736,"experiment"
"5820",1986,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",0.4269742,"experiment"
"5821",1987,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",2.663976,"experiment"
"5822",1988,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",0.02370089,"experiment"
"5823",2009,"Industrial","Prydz.Bay",268,"Lines_Longlines","demersal<30cm",1.712612,"experiment"
"5824",1978,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",5.882776,"experiment"
"5825",1979,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",16.15712,"experiment"
"5826",1980,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",11.97602,"experiment"
"5827",1981,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",18.15221,"experiment"
"5828",1982,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",15.36756,"experiment"
"5829",1983,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",5.18743,"experiment"
"5830",1984,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",1.191279,"experiment"
"5831",1985,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",4.58516,"experiment"
"5832",1986,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",5.081277,"experiment"
"5833",1987,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",33.33484,"experiment"
"5834",1988,"Industrial","Prydz.Bay",268,"Lines_Longlines","krill",1.184651,"experiment"
"5835",1971,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",0.000953321,"experiment"
"5836",1978,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",91.95112,"experiment"
"5837",1980,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",6.728039,"experiment"
"5838",1981,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",4.045883,"experiment"
"5839",1982,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",22.87509,"experiment"
"5840",1983,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",9.262412,"experiment"
"5841",1984,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",12.7289,"experiment"
"5842",1985,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",15.00452,"experiment"
"5843",1986,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",1.060086,"experiment"
"5844",1987,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",0.1192115,"experiment"
"5845",1988,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic30-90cm",4.815112,"experiment"
"5846",1978,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic<30cm",0.7717116,"experiment"
"5847",1979,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic<30cm",0.09917551,"experiment"
"5848",1980,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic<30cm",0.05754018,"experiment"
"5849",1982,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic<30cm",0.05478659,"experiment"
"5850",1983,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic<30cm",0.269512,"experiment"
"5851",1984,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic<30cm",0.5019018,"experiment"
"5852",1985,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic<30cm",1.168814,"experiment"
"5853",1986,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic<30cm",0.6799104,"experiment"
"5854",1987,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic<30cm",0.03308154,"experiment"
"5855",1988,"Industrial","Prydz.Bay",268,"Lines_Longlines","pelagic<30cm",0.03002926,"experiment"
"5856",1985,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal30-90cm",0.002897206,"experiment"
"5857",1986,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal30-90cm",0.003739912,"experiment"
"5858",1978,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal>=90cm",0.0004134402,"experiment"
"5859",1980,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal>=90cm",0.001390806,"experiment"
"5860",1981,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal>=90cm",0.001613428,"experiment"
"5861",1982,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal>=90cm",0.0004618699,"experiment"
"5862",1983,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal>=90cm",0.0010533,"experiment"
"5863",1984,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal>=90cm",0.01308635,"experiment"
"5864",1985,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal>=90cm",0.005993601,"experiment"
"5865",1986,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal>=90cm",0.0100978,"experiment"
"5866",1987,"Industrial","Prydz.Bay",268,"Others_Others","bathydemersal>=90cm",0.0001043004,"experiment"
"5867",1971,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",86.68504,"experiment"
"5868",1972,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",286.5881,"experiment"
"5869",1973,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",27.00378,"experiment"
"5870",1974,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",47.81901,"experiment"
"5871",1975,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",31.12597,"experiment"
"5872",1976,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",47.41266,"experiment"
"5873",1977,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",37.15912,"experiment"
"5874",1978,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",66.07085,"experiment"
"5875",1980,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",46.58039,"experiment"
"5876",1981,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",57.70551,"experiment"
"5877",1982,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",45.74971,"experiment"
"5878",1983,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",13.46201,"experiment"
"5879",1984,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",41.96042,"experiment"
"5880",1985,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",66.23005,"experiment"
"5881",1986,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",93.43071,"experiment"
"5882",1987,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",47.89789,"experiment"
"5883",1988,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic30-90cm",76.58615,"experiment"
"5884",1971,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",15.45876,"experiment"
"5885",1972,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",8.493399,"experiment"
"5886",1973,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",3.046811,"experiment"
"5887",1974,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",11.69274,"experiment"
"5888",1975,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",19.4657,"experiment"
"5889",1976,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",1.906587,"experiment"
"5890",1977,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",0.1953153,"experiment"
"5891",1978,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",3.812512,"experiment"
"5892",1980,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",5.862909,"experiment"
"5893",1981,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",1.480381,"experiment"
"5894",1982,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",0.5476151,"experiment"
"5895",1983,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",0.3700782,"experiment"
"5896",1984,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",0.1168766,"experiment"
"5897",1985,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",0.02155055,"experiment"
"5898",1986,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",0.02177297,"experiment"
"5899",1987,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",0.1034059,"experiment"
"5900",1988,"Industrial","Prydz.Bay",268,"Others_Others","benthopelagic>=90cm",0.0007211353,"experiment"
"5901",1985,"Industrial","Prydz.Bay",268,"Others_Others","demersal30-90cm",0.009528206,"experiment"
"5902",1986,"Industrial","Prydz.Bay",268,"Others_Others","demersal30-90cm",0.007749392,"experiment"
"5903",1970,"Industrial","Prydz.Bay",268,"Others_Others","demersal<30cm",0.0002650414,"experiment"
"5904",1971,"Industrial","Prydz.Bay",268,"Others_Others","demersal<30cm",7.131324,"experiment"
"5905",1972,"Industrial","Prydz.Bay",268,"Others_Others","demersal<30cm",64.72999,"experiment"
"5906",1973,"Industrial","Prydz.Bay",268,"Others_Others","demersal<30cm",30.00555,"experiment"
"5907",1974,"Industrial","Prydz.Bay",268,"Others_Others","demersal<30cm",35.62754,"experiment"
"5908",1975,"Industrial","Prydz.Bay",268,"Others_Others","demersal<30cm",1.938834,"experiment"
"5909",1976,"Industrial","Prydz.Bay",268,"Others_Others","demersal<30cm",2.218169,"experiment"
"5910",1977,"Industrial","Prydz.Bay",268,"Others_Others","demersal<30cm",55.53747,"experiment"
"5911",1978,"Industrial","Prydz.Bay",268,"Others_Others","demersal<30cm",34.52243,"experiment"
